id,left,top,right,bottom,row_index,col_index
11991,128.533672893000016,35.802696241000000,128.536492893000030,35.800446241000003,95,65
11988,128.533672893000016,35.809446240999996,128.536492893000030,35.807196241000000,92,65
11989,128.533672893000016,35.807196241000000,128.536492893000030,35.804946241000003,93,65
11978,128.533672893000016,35.831946240999997,128.536492893000030,35.829696241000001,82,65
11979,128.533672893000016,35.829696240999994,128.536492893000030,35.827446240999997,83,65
11976,128.533672893000016,35.836446240999997,128.536492893000030,35.834196241000001,80,65
11977,128.533672893000016,35.834196240999994,128.536492893000030,35.831946240999997,81,65
11982,128.533672893000016,35.822946240999997,128.536492893000030,35.820696241000000,86,65
11983,128.533672893000016,35.820696241000000,128.536492893000030,35.818446241000004,87,65
11980,128.533672893000016,35.827446240999997,128.536492893000030,35.825196241000000,84,65
11981,128.533672893000016,35.825196241000000,128.536492893000030,35.822946241000004,85,65
11970,128.533672893000016,35.849946240999998,128.536492893000030,35.847696241000001,74,65
11971,128.533672893000016,35.847696240999994,128.536492893000030,35.845446240999998,75,65
11968,128.533672893000016,35.854446240999998,128.536492893000030,35.852196241000001,72,65
11969,128.533672893000016,35.852196240999994,128.536492893000030,35.849946240999998,73,65
11974,128.533672893000016,35.840946240999997,128.536492893000030,35.838696241000001,78,65
11975,128.533672893000016,35.838696240999994,128.536492893000030,35.836446240999997,79,65
11972,128.533672893000016,35.845446240999998,128.536492893000030,35.843196241000001,76,65
11973,128.533672893000016,35.843196240999994,128.536492893000030,35.840946240999997,77,65
12026,128.533672893000016,35.723946241000000,128.536492893000030,35.721696241000004,130,65
12027,128.533672893000016,35.721696240999997,128.536492893000030,35.719446241000000,131,65
12024,128.533672893000016,35.728446241000000,128.536492893000030,35.726196241000004,128,65
12025,128.533672893000016,35.726196240999997,128.536492893000030,35.723946241000000,129,65
12028,128.533672893000016,35.719446241000000,128.536492893000030,35.717196241000003,132,65
12029,128.533672893000016,35.717196240999996,128.536492893000030,35.714946241000000,133,65
12018,128.533672893000016,35.741946240999994,128.536492893000030,35.739696240999997,122,65
12019,128.533672893000016,35.739696240999997,128.536492893000030,35.737446241000001,123,65
12016,128.533672893000016,35.746446240999994,128.536492893000030,35.744196240999997,120,65
12017,128.533672893000016,35.744196240999997,128.536492893000030,35.741946241000001,121,65
12022,128.533672893000016,35.732946241000000,128.536492893000030,35.730696241000004,126,65
12023,128.533672893000016,35.730696240999997,128.536492893000030,35.728446241000000,127,65
12020,128.533672893000016,35.737446240999994,128.536492893000030,35.735196240999997,124,65
12021,128.533672893000016,35.735196240999997,128.536492893000030,35.732946241000000,125,65
12010,128.533672893000016,35.759946240999994,128.536492893000030,35.757696240999998,114,65
12011,128.533672893000016,35.757696240999998,128.536492893000030,35.755446241000001,115,65
12008,128.533672893000016,35.764446240999995,128.536492893000030,35.762196240999998,112,65
12009,128.533672893000016,35.762196240999998,128.536492893000030,35.759946241000002,113,65
12014,128.533672893000016,35.750946240999994,128.536492893000030,35.748696240999998,118,65
12015,128.533672893000016,35.748696240999998,128.536492893000030,35.746446241000001,119,65
12012,128.533672893000016,35.755446240999994,128.536492893000030,35.753196240999998,116,65
12013,128.533672893000016,35.753196240999998,128.536492893000030,35.750946241000001,117,65
12002,128.533672893000016,35.777946240999995,128.536492893000030,35.775696240999999,106,65
